file,class
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-001i-9000000000-0333d021e2d28cc1c060.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9000000000-2da0daaaa599762ee30f.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-02ta-1986000000-ab4ba3d8f7cc006c46d1.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-08fr-9110000000-abe851b53b6f777821b8.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-05o1-9400000000-e80b30d4584fa6f33c31.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a6r-5930000000-77c316262369beeb72e3.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00di-3900000000-355ce7e2e6c8cb069395.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00di-2900000000-e9f44f7094446959f1c3.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a6r-8971000000-b02a60647b6b64aedc31.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-000t-9821210000-29c9d47a3b583603cfc0.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9631000000-d3459a6b6c3fc2bcba39.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a6r-4950000000-1c7bfc666bcb3a8c4e88.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9000000000-d7c7206f19abfa90f51b.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0bta-9310000000-e27aeea4ca2bf16fcf5c.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9524120000-4968f4763c54504c08e4.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-014i-9463550000-c741f5c1e3ced1efd19a.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-004i-3911010000-cf621fc59344973a8322.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-056r-3951000000-d775f25b39604365bcf1.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-004r-3769080000-d98a4e4f1a8e991ceea1.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a59-9412240000-1145c8af644a76e99505.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a6r-4930100000-f23c57b68bf3865a9b0d.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0bt9-9643230000-596c8aff9a9a715988ee.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-05fs-6797250000-28e1ca00966451b90a24.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0fri-2973240000-84c10dd17d4cd2aa20d1.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-052r-2900000000-25861e99169a2f91e777.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-08fr-9211110000-45b8400da8bea47cc64c.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0603-9400000000-7ce6b3b593ea278d2065.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00di-1900000000-d5018f1828a6f691be35.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a6r-6960000000-7d7960422bdfc0190e5e.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0kdi-3930000000-48f0cd6aeb91c178922a.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0089-9614010000-fcf92bd4ec7303b82f35.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00di-4900000000-a0064791322e215ddb21.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-03di-0209000000-189779693aa117437b41.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4j-9000000000-47265caa3a2bd7cd467e.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-004i-2910010000-0c4c7d8f77f342bc6a83.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-05fr-9100000000-6ee19bfa3ff945b52efb.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00mk-7924230000-863ceda9e1a93180c6cc.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-05ai-7900100000-684e6942429b1dc8c65b.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4r-9400000000-353a5fb15d4c9a4b3dd1.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-004m-3855290000-6a3058b52bc5723647f0.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00di-8920110000-5549e79d00d50ce27e5d.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0596-9300000000-588895db3e5f8d037fc2.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a6r-4961110000-123fbc6d9a9e101c0c06.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9100000000-1390d806e35d99a4c814.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00di-9100000000-baf32ebc7db2b5fc3514.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00dl-9800000000-e85849e575a9f0732068.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0080-5975640000-625c8a0d5e81849c1ae2.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-001i-9100010000-2f1b8df73478f6787bb4.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-004i-2910000000-00e9230eb3f2317329ae.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00dl-9600000000-dbc074e0a53f74573c7c.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00di-9000000000-38c040e60c72b1113432.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-014i-9411210000-80caec9bc64f4eda40fe.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00di-3900010000-414e752751f3e122e6af.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-03l0-7944100000-79b0eff63996a59124e5.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0pb9-9413130000-9a7c9e60ab661107a550.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-03di-0109000000-e45819e6b57d16684f50.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9100000000-5901f03bc075a1d0ee7a.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00di-9000000000-a73bcc238c328c99e6f8.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9111010000-8a53fca84220303d2833.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00dj-0319100000-833f0baea0429b6a104d.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-01t9-0519000000-1c0cab54c4ecb96d8e7c.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0ufs-6944340000-b59aff923c070765b898.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00di-2900000000-6291d894d02229542b00.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0592-6898440000-4d18e0ad186c74e74cf7.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0bt9-9522210000-fc9039aba7667f603797.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-054o-9541650000-a7b73faa6e6551fbab3b.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00di-9000000000-75580b216aa66ad0f756.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-08fr-9222220000-bed567ef898cd0b2a690.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0fsc-6901000000-05ad139a37453bd2f27a.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-01b9-6833890000-5e1bba846fd9705699f8.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0ab9-9100000000-f8229c263a2d5e908a87.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0292-2798000000-5ff57cf8396eec17db58.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-05fr-9200000000-6c2814836c45f31bc8b4.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0udi-3915000000-08199e160c6acf1e091d.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9100000000-31a219136250f72dfe21.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9100000000-4a6e7f0e16cc96c67362.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0ik9-9301110000-46c496044f99ff718b20.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9213100000-db5abd9530e935d091e5.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9200000000-90751b2d5934eaf7f272.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-03di-0309000000-20f09d79647064cbc201.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0aor-7920000000-926c4562c4f9286ba6ed.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4j-9100000000-c4d21d425b2e7a3cfb86.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00di-9000000000-158a13826876823778eb.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00di-2900000000-5e179a1052fa96e97d2a.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0292-1898000000-bbf9f112ee9eab756ae3.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0pb9-9502010000-b45ccd14575835dc694b.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0aec-9331210000-66089f0abb61051ad732.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4r-3900000000-981884d1e311b02a449b.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-01w0-4924780000-3f761e66ea86ed9be692.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-05fr-9010000000-e20b1b8eb907c4d699d8.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4r-7973630000-723e82b2fceed8b3beeb.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-05fr-9100000000-9d513b7f3672a407e228.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-074s-4910000000-3190cfb805648f11c7fd.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9410000000-cfd6da00248171d456d1.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9100000000-4658022a136369fa1e1f.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-000l-9870020000-f22a8ca0c3eee2eee643.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9000000000-93e3dd734515b293d3e1.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00kr-9000000000-2e347f6ba99609a9ea38.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0006-9311000000-3283af93739fbde40697.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-02ta-2966000000-4477413d646648632ea0.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00di-5900100000-b4884f27064a2f022196.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-001i-9601010000-3b46da4ff178f0fea30a.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00di-6911010000-7942e36784ce83e1fbd4.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0zfr-9831220000-57f5ab7bea348a6304f7.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0kdr-7940010000-0b2441f93e0878568bbe.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9200000000-c8f36e291fc112c8829e.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00di-5924120000-a58557f17b587172ef98.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0ab9-9100000000-5c86b7bb83ec21ba209d.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-05fr-9100000000-ff51e34837ed45ba2514.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-03di-0209000000-d010ec4b96c2df9cc45b.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-05fs-9212200000-16ec360803a237abde27.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-107i-2659160000-2a4c1fd9fd791eb64eeb.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-000i-0900000000-21d30abd0f0fe752a636.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0iki-4942320000-4b78eb58367b9da9795c.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a6r-6940000000-4e60de7bc15d87107572.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a7i-7940000000-9f602f73ac7f80349ef0.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00di-2900000000-a03eb6a575557285ad41.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-03di-0309000000-57bed09d87fc3adb6949.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a6r-6960010000-9173fe456745eed63a5a.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0mb9-9420230000-fa8784d515d7d7e1e357.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9002000000-8f959d8665e8f52fa1ed.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0bt9-9111000000-6bfbe51da39eb628fbd8.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00di-9311000000-23d2c0b78172921f4954.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0292-2898000000-d4a769593b64d775a1be.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a6r-6970000000-a4d0c323325746b12aa9.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0bt9-9110000000-6334b996dbc1f6099f81.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0543-7487090000-43213e6e3af8244b6ab0.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0r30-6930000000-01fb9992fb146218402e.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-5950000000-baf01ebd162804d44b06.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9101000000-50c4d307684211a535b8.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9110100000-01eef6784a1c03997333.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-056r-4940000000-7861600b19096bf23f64.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0ab9-6923110000-60973f7f932c4fa4d186.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-056r-9421110000-e79fb7557868efc0a7a7.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-05fr-9000000000-80ef0e80a5acdc0e39fd.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-7980000000-1be37e458b6fe70e367a.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0bt9-9101000000-e8f4477ce297ed53cb86.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00di-2900000000-b45289fba621950f2462.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4r-3900000000-d19fd67d51219b343663.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-056r-7930000000-7306d0562ae4295f7f2e.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-056r-4931000000-d30d98f77016f7a9e37b.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-004i-2910000000-8dc24c2efb10498b2b6b.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0udl-3911130000-65179685081bd3591d6b.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-090r-9400000000-a5ebdee9631a5aba32e4.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-05fr-9110100000-def1e36fe2bf671990c6.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-3920000000-fb3deccb03603b60ae2c.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9210000000-a14a7a694f38747afee6.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0kec-9535620000-51318258a85a80022b3d.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-03dj-9520220000-be0646d095f173d65b5d.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0ab9-9100000000-4486dbd6eb4d21f58845.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0292-1889000000-d480e2730029adedfc4b.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a6r-5940000000-34ebafd923a8422aafb8.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-052r-2910000000-4719d4fd3ab2d221a625.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-004i-2910000000-c4ccd3c31823b6910866.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00di-9825100000-46ae43cea3ba64db45cd.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9300000000-040e23e42c9f4d985733.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-6910000000-11ed5b32a6e8d030f06f.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-05fr-9200200000-9aa07269d60ccdf682af.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a6r-6961000000-ef1205e0a8bff839689d.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0ab9-9000000000-93882a629a9fe576058e.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9100000000-efd610c49c869da94a30.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-03ea-9741120000-05f49049166ad61a1489.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9200010000-c9b03992d337e3060712.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-001i-9411110000-7770ff241fcb9399a491.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0knd-5912110000-d6a9268ee1b0f4bf5093.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9422110000-896e7c4c23d780817a60.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-00kb-1679010000-e05dc8d775d77bb507b8.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9211100000-516b5db75ca93747f05b.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0ab9-9000000000-48e04447631316bdae3c.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9300000000-2e2c4267576db996bc5e.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-05gi-9110000000-908c66a9a6742fdfd49f.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9101010000-58846fa43bcfb97458e4.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4j-9100000000-27bf67703aa627844c16.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a6r-8961110000-0de1c6242abb4d970fb2.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-5890000000-e27f7b98fc753862f77c.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-014i-5924310000-04c3e4ab675f1db78809.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-03di-0209000000-95d96c46a6fd90ac95f1.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0gbc-6943340000-f78efda9ef88ce05b6c5.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9512120000-ef54c3dee8cf8462f0b8.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-05fr-9110000000-0c3496792e8ad1745331.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-004i-3910000000-daf45b8b509b77a0d9ea.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-0a4i-9301000000-ce492061b60f29122ca3.png,pos
datasets/pos_neg/train/pos/posHILIC_MSMS_3-OH_Bacid_2mix.mzml/splash10-052r-4900000000-2d7c6b6fbb79583911f3.png,pos
